title,url,publishedAt
Novel autofocus prime lens lets users swap out optical elements,https://newatlas.com/photography/samyang-remaster-slim/,2024-08-23T12:02:09Z
"Barometers end flat ahead of Powell's speech, Nifty holds 24,800 mark",https://www.business-standard.com/markets/capital-market-news/barometers-end-flat-ahead-of-powell-s-speech-nifty-holds-24-800-mark-124082300864_1.html,2024-08-23T11:58:00Z
Stock market update: Nifty Pharma index falls 0.08%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-pharma-index-falls-0-08/articleshow/112740661.cms,2024-08-23T11:51:42Z
Sensex rises! But these stocks fell 5% or more in Friday's session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-but-these-stocks-fell-5-or-more-in-fridays-session/articleshow/112740539.cms,2024-08-23T11:46:36Z
Markets end flat as Sensex and Nifty post marginal gains amid cautious trading,https://www.thehindubusinessline.com/markets/markets-end-flat-as-sensex-and-nifty-post-marginal-gains-amid-cautious-trading/article68558477.ece,2024-08-23T11:45:28Z
Stock market update: Mining stocks up as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/112740186.cms,2024-08-23T11:36:25Z
India stocks higher at close of trade; Nifty 50 up 0.05%,https://finance.yahoo.com/news/india-stocks-higher-close-trade-113505503.html,2024-08-23T11:35:05Z
Stock market update: Sugar stocks down as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-down-as-market-rises/articleshow/112739990.cms,2024-08-23T11:31:18Z
Stock market update: Power stocks down as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-rises/articleshow/112739812.cms,2024-08-23T11:26:07Z
Stock market update: Stocks that hit 52-week lows on NSE in today's trade,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/112739633.cms,2024-08-23T11:21:01Z
"In uncertain times like this, up to 15% of your portfolio can be in gold: Prathamesh Mallya",https://economictimes.indiatimes.com/markets/expert-view/in-uncertain-times-like-this-up-to-15-of-your-portfolio-can-be-in-gold-prathamesh-mallya/articleshow/112739028.cms,2024-08-23T11:18:52Z
Stock market update: FMCG stocks down as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-rises/articleshow/112739408.cms,2024-08-23T11:15:56Z
Share market update: Most active stocks of the day in terms of traded value,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/112739220.cms,2024-08-23T11:10:50Z
Share market update: Most active stocks in today's market in terms of volume,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-in-todays-market-in-terms-of-volume/articleshow/112738836.cms,2024-08-23T11:00:40Z
Stock markets edge up ahead of US Fed chief’s speech,https://www.thehindubusinessline.com/markets/stock-markets-edge-up-ahead-of-us-fed-chiefs-speech/article68558365.ece,2024-08-23T11:00:25Z
How Hermann's Daeden Hopkins parlayed quick rise into Mizzou scholarship: No. 7,https://www.stltoday.com/sports/high-school/football/super-30/how-hermanns-daeden-hopkins-parlayed-quick-rise-into-mizzou-scholarship-no-7/article_598d9eb6-5abe-11ef-b682-eba9a59d0254.html,2024-08-23T11:00:00Z
Stock market update: Nifty Realty index falls 2.43%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-realty-index-falls-2-43/articleshow/112738676.cms,2024-08-23T10:55:34Z
Stock market update: Nifty Bank index falls 0.1%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-falls-0-1/articleshow/112738321.cms,2024-08-23T10:45:24Z
"Market Wrap: Investors cautious ahead of Powell speech; Sensex, Nifty end flat but post weekly gains",https://economictimes.indiatimes.com/markets/stocks/news/market-wrap-investors-cautious-ahead-of-powell-speech-sensex-nifty-end-flat-but-post-weekly-gains/articleshow/112738208.cms,2024-08-23T10:43:37Z
Stock market update: Nifty Auto index advances 1.12%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-auto-index-advances-1-12/articleshow/112738013.cms,2024-08-23T10:35:14Z
Stock market update: Stocks that hit 52-week highs on NSE in today's trade,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse-in-todays-trade/articleshow/112737847.cms,2024-08-23T10:30:07Z
Quick Wrap: Nifty Realty Index declines 2.43%,https://www.business-standard.com/markets/capital-market-news/quick-wrap-nifty-realty-index-declines-2-43-124082300863_1.html,2024-08-23T10:30:00Z
"Gainers & Losers: Ola Electric, RailTel among 7 stocks in limelight on Friday",https://m.economictimes.com/markets/stocks/news/gainers-losers-ola-electric-railtel-among-7-stocks-in-limelight-on-friday/slideshow/112737798.cms,2024-08-23T10:28:48Z
"Nifty above 24,800; VIX spurts 4.25%; auto shares rally",https://www.business-standard.com/markets/capital-market-news/nifty-above-24-800-vix-spurts-4-25-auto-shares-rally-124082300691_1.html,2024-08-23T10:17:00Z
Is the party over or just getting started for smallcap stocks? Feroze Azeez answers,https://economictimes.indiatimes.com/markets/expert-view/is-the-party-over-or-just-getting-started-for-smallcap-stocks-feroze-azeez-answers/articleshow/112736281.cms,2024-08-23T09:47:12Z
Google Pixel 9 vs. every past Pixel: To upgrade or not to upgrade?,https://www.computerworld.com/article/3489237/google-pixel-9-vs-past-pixel-upgrade.html,2024-08-23T09:45:00Z
Market trades with small gains; pharma shares in demand,https://www.business-standard.com/markets/capital-market-news/market-trades-with-small-gains-pharma-shares-in-demand-124082300577_1.html,2024-08-23T09:05:00Z
Understanding the risks of algorithmic trading: A guide for cautious investors,https://economictimes.indiatimes.com/markets/stocks/news/understanding-the-risks-of-algorithmic-trading-a-guide-for-cautious-investors/articleshow/112734991.cms,2024-08-23T09:00:12Z
5 Game-Changing CSS Tricks for Modern Web Development,https://lifedev.net/2024/08/game-changing-css-tricks/,2024-08-23T08:46:34Z
"Sensex, Nifty trade flat in rangebound session",https://www.thehindubusinessline.com/markets/sensex-nifty-trade-flat-in-rangebound-session/article68557861.ece,2024-08-23T08:44:29Z
SRF shares decline 1.55% as Sensex climbs,https://economictimes.indiatimes.com/markets/stocks/stock-watch/srf-shares-decline-1-55-as-sensex-climbs/articleshow/112734398.cms,2024-08-23T08:34:54Z
Real Estate stocks edge lower,https://www.business-standard.com/markets/capital-market-news/real-estate-stocks-edge-lower-124082300599_1.html,2024-08-23T08:30:00Z
Information Technology shares fall,https://www.business-standard.com/markets/capital-market-news/information-technology-shares-fall-124082300600_1.html,2024-08-23T08:30:00Z
Basic materials shares slide,https://www.business-standard.com/markets/capital-market-news/basic-materials-shares-slide-124082300601_1.html,2024-08-23T08:30:00Z
Shree Cements share price down 1.06 per cent,https://economictimes.indiatimes.com/markets/stocks/stock-watch/shree-cements-share-price-down-1-06-per-cent/articleshow/112734270.cms,2024-08-23T08:29:45Z
How to quickly save Rs 1 crore with a monthly salary of Rs 1 lakh,https://economictimes.indiatimes.com/wealth/save/how-to-quickly-save-rs-1-crore-with-a-monthly-salary-of-1-lakh-mutual-fund-sip-calculator/articleshow/112546391.cms,2024-08-23T08:25:36Z
Info Edge shares fall 0.8 per cent in Friday's trading session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/info-edge-shares-fall-0-8-per-cent-in-fridays-trading-session/articleshow/112733905.cms,2024-08-23T08:19:33Z
Indian Hotels shares drop 0.42% as Sensex rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/indian-hotels-shares-drop-0-42-as-sensex-rises/articleshow/112733777.cms,2024-08-23T08:14:25Z
Godrej Consumer shares fall 0.73 per cent in Friday's trading session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/godrej-consumer-shares-fall-0-73-per-cent-in-fridays-trading-session/articleshow/112733618.cms,2024-08-23T08:09:18Z
New Nifty high likely next week; HUL top pick for the day: Vinay Rajani,https://economictimes.indiatimes.com/markets/expert-view/nifty-new-high-likely-next-week-hul-top-pick-for-the-day-vinay-rajani/articleshow/112733482.cms,2024-08-23T08:06:49Z
"Nifty hovers above 24,800; European mkt advance",https://www.business-standard.com/markets/capital-market-news/nifty-hovers-above-24-800-european-mkt-advance-124082300495_1.html,2024-08-23T08:05:00Z
Marico shares fall 0.98% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/marico-shares-fall-0-98-as-nifty-gains/articleshow/112733182.cms,2024-08-23T07:54:01Z
Chola Inv Finance shares fall 0.84 per cent in Friday's trading session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/chola-inv-finance-shares-fall-0-84-per-cent-in-fridays-trading-session/articleshow/112733031.cms,2024-08-23T07:48:55Z
Ashok Leyland shares down 0.19% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/ashok-leyland-shares-down-0-19-as-nifty-gains/articleshow/112732796.cms,2024-08-23T07:38:46Z
"Natco Pharma Ltd spurts 1.25%, up for third straight session",https://www.business-standard.com/markets/capital-market-news/natco-pharma-ltd-spurts-1-25-up-for-third-straight-session-124082300468_1.html,2024-08-23T07:35:00Z
Welspun Corp Ltd spurts 1.02%,https://www.business-standard.com/markets/capital-market-news/welspun-corp-ltd-spurts-1-02-124082300467_1.html,2024-08-23T07:35:00Z
Voltas shares up 0.02% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/voltas-shares-up-0-02-as-nifty-gains/articleshow/112732460.cms,2024-08-23T07:23:29Z
"HDFC Bank, ICICI Bank, SBI among 12 ‘buy’ ideas from brokerages post Q1 results",https://economictimes.indiatimes.com/markets/stocks/news/hdfc-bank-icici-bank-sbi-among-12-buy-ideas-from-brokerages-post-q1-results/articleshow/112732090.cms,2024-08-23T07:09:34Z
Benchmarks trade with minor gains; IT share slides,https://www.business-standard.com/markets/capital-market-news/benchmarks-trade-with-minor-gains-it-share-slides-124082300414_1.html,2024-08-23T07:05:00Z
Cummins India shares up 0.27% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/cummins-india-shares-up-0-27-as-nifty-gains/articleshow/112731701.cms,2024-08-23T06:58:02Z
Shares of Colgate-Palmolive fall as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/shares-of-colgate-palmolive-fall-as-nifty-gains/articleshow/112731618.cms,2024-08-23T06:52:54Z
Will the upswing continue in real estate stocks? Sandip Sabharwal explains,https://economictimes.indiatimes.com/markets/expert-view/will-the-upswing-continue-in-real-estate-stocks-sandip-sabharwal-explains/articleshow/112731524.cms,2024-08-23T06:52:08Z
"Angel One, Zee, VIP Inds: Down over 20% in 2024; how should you trade here?",https://www.business-standard.com/markets/news/angel-one-zee-vip-inds-down-over-20-in-2024-how-should-you-trade-here-124082300362_1.html,2024-08-23T06:48:37Z
Share price of Avenue Supermart falls as Nifty strengthens,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-avenue-supermart-falls-as-nifty-strengthens/articleshow/112731502.cms,2024-08-23T06:47:48Z
Share price of Vedanta falls as Nifty strengthens,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-vedanta-falls-as-nifty-strengthens/articleshow/112731362.cms,2024-08-23T06:42:42Z
"Anil Ambani Group shares fall up to 14% on Sebi ban, fine",https://economictimes.indiatimes.com/markets/stocks/news/anil-ambani-group-shares-fall-up-to-14-on-sebi-ban-fine/articleshow/112731309.cms,2024-08-23T06:42:30Z
ACC shares decline 0.98% as Sensex climbs,https://economictimes.indiatimes.com/markets/stocks/stock-watch/acc-shares-decline-0-98-as-sensex-climbs/articleshow/112731060.cms,2024-08-23T06:32:32Z
Au Small Fin Bank shares fall 0.65% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/au-small-fin-bank-shares-fall-0-65-as-nifty-gains/articleshow/112730876.cms,2024-08-23T06:27:26Z
Share price of United Spirits falls as Nifty strengthens,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-united-spirits-falls-as-nifty-strengthens/articleshow/112730691.cms,2024-08-23T06:22:20Z
Share price of Shriram Finance falls as Nifty strengthens,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-shriram-finance-falls-as-nifty-strengthens/articleshow/112730524.cms,2024-08-23T06:17:14Z
"Nifty rejig today: Trent, Bharat Electronics top candidates",https://economictimes.indiatimes.com/markets/stocks/news/nifty-rejig-today-trent-bharat-electronics-top-candidates/articleshow/112730138.cms,2024-08-23T06:14:42Z
Tube Investments shares down 0.84% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/tube-investments-shares-down-0-84-as-nifty-gains/articleshow/112730341.cms,2024-08-23T06:12:05Z
Indices pare losses; auto shares advance,https://www.business-standard.com/markets/capital-market-news/indices-pare-losses-auto-shares-advance-124082300332_1.html,2024-08-23T06:03:00Z
Stock market update: Stocks that hit 52-week highs on NSE,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse/articleshow/112729746.cms,2024-08-23T05:55:41Z
Stock market update: Fertilisers stocks down as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-rises/articleshow/112729630.cms,2024-08-23T05:50:34Z
Share market update: Most active stocks on D-Street today in terms of volume,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/112729515.cms,2024-08-23T05:45:27Z
Stock market update: Nifty Realty index falls 1.04% in an upbeat market,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-realty-index-falls-1-04-in-an-upbeat-market/articleshow/112729374.cms,2024-08-23T05:40:20Z
Havells India shares down 0.04% as Nifty gains,https://economictimes.indiatimes.com/markets/stocks/stock-watch/havells-india-shares-down-0-04-as-nifty-gains/articleshow/112729283.cms,2024-08-23T05:36:23Z
Max Healthcare shares fall 0.39 per cent in Friday's trading session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/max-healthcare-shares-fall-0-39-per-cent-in-fridays-trading-session/articleshow/112729171.cms,2024-08-23T05:31:17Z
[Removed],https://removed.com,1970-01-01T00:00:00Z
Stock market update: Power stocks up as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-rises/articleshow/112728890.cms,2024-08-23T05:20:03Z
Siemens shares gain 0.35% as Sensex rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/siemens-shares-gain-0-35-as-sensex-rises/articleshow/112728823.cms,2024-08-23T05:15:59Z
Stock market update: Nifty Bank index advances 0.04% in an upbeat market,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-advances-0-04-in-an-upbeat-market/articleshow/112728801.cms,2024-08-23T05:14:57Z
Crompton Greaves shares rise 0.57% as Sensex climbs,https://economictimes.indiatimes.com/markets/stocks/stock-watch/crompton-greaves-shares-rise-0-57-as-sensex-climbs/articleshow/112728727.cms,2024-08-23T05:10:53Z
